"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"1","0","0","0","1","0","103","Dr Chalmers","37998","N/A","N/A","N/A","N/A","They were higher under Howard. When you were the Assistant Treasurer, they were higher.  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/question/talk.text/body/p[2]","N/A","N/A","N/A"
"1","0","0","0","1","0","104","The SPEAKER","53517","N/A","N/A","N/A","N/A","The Treasurer will cease interjecting or be warned.  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/question/talk.text/body/p[3]","N/A","N/A","N/A"
"0","1","0","0","1","0","105","Albanese, Anthony MP","R36","Grayndler","ALP","N/A","775","Last Friday I was listened to RN, and the New South Wales Treasurer said: 'Inflation has peaked this year. There are significant headwinds being caused by the war in Ukraine which are driving up the price of coal and gas, and that is feeding through to electricity prices. This is a global issue, and all reserve banks are fighting inflation.' Indeed, the Reserve Bank is fighting inflation, and it says that our action is actually assisting it in doing this. That's why 99 per cent of the revenue gains were returned to the bottom line, making a positive difference.  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.text/body/p[1]","Mr ALBANESE (Grayndler—Prime Minister) ","(14:00):","N/A"
"0","1","0","0","1","0","106","GeneralIInterjecting","231027","N/A","N/A","N/A","N/A","Mr Taylor interj ecting—  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.text/body/a[1]/p","N/A","N/A","N/A"
"0","1","0","0","1","0","107","Dr Chalmers","37998","N/A","N/A","N/A","N/A","interjecting—  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.text/body/a[2]/p","N/A","N/A","N/A"
"0","1","0","0","1","0","108","The SPEAKER","53517","N/A","N/A","N/A","N/A","Order! The member for Hume and the Treasurer will cease interjecting.  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.text/body/p[2]","N/A","N/A","N/A"
"0","1","0","0","1","0","109","Mr ALBANESE","R36","N/A","N/A","N/A","N/A","Those opposite seem to be shocked by the fact that, during a recession that occurred under their watch, what central banks did, not just in Australia but around the world, was lower interest rates in order to stimulate demand in the economy. That's what occurred under their watch. But they seem oblivious to any of that. They seem oblivious to the fact the interest rates were higher when John Howard was in government and when the person who asked the question actually occupied a position as Assistant Treasurer. I don't blame him personally for the fact that interest rates were higher when he was Assistant Treasurer than what they are now, but that is an actual fact and should be cause for some reflection from the Leader of the Opposition.  ","Economy","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[1]/answer/talk.text/body/p[3]","N/A","N/A","N/A"
"0","0","0","0","1","1","110","N/A","N/A","N/A","N/A","N/A","N/A","Housing","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/subdebate.text/body/p","N/A","N/A","N/A"
"1","0","0","0","1","0","111","Ryan, Joanne MP","249224","Lalor","ALP","N/A","775","My question is to the Treasurer. How will the Albanese Labor government's plans for more affordable housing help address some of the broader challenges in our economy?  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/question/talk.text/body/p","Ms RYAN (Lalor—Chief Government Whip) ","(14:02):","N/A"
"0","1","0","0","1","0","112","Chalmers, Jim MP","37998","Rankin","ALP","N/A","775","I thank the member for Lalor, the best thing to come out of the 2013 election. I appreciate the question.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[1]","Dr CHALMERS (Rankin—Treasurer) ","(14:02):","N/A"
"0","1","0","0","1","0","113","Opposition members","N/A","N/A","N/A","N/A","N/A","interjecting—  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[2]","N/A","N/A","N/A"
"0","1","0","0","1","0","114","The SPEAKER","53517","N/A","N/A","N/A","N/A","Order, members on my left!  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[3]","N/A","N/A","N/A"
"0","1","0","0","1","0","115","Mr McCormack","219646","N/A","N/A","N/A","N/A","interjecting—  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/a[1]/p","N/A","N/A","N/A"
"0","1","0","0","1","0","116","The SPEAKER","53517","N/A","N/A","N/A","N/A","The member for Riverina! The House will come to order immediately. The Treasurer will not be distracted and get back to the question.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[4]","N/A","N/A","N/A"
"0","1","0","0","1","0","117","Dr CHALMERS","37998","N/A","N/A","N/A","N/A","We were elected to take on some of the big challenges facing our economy and facing our country. Inflation is the No. 1 economic challenge in 2023. It was in 2022. That's why addressing inflation is the government's main focus through our three-point plan to provide responsible cost-of-living relief, repair our supply chains and show appropriate spending restraint in a responsible budget. That is the best way to go about this hard task.  As the Reserve Bank said on Friday, and as the Prime Minister said a moment ago, we are taking some of the pressure off inflation through our three-point plan to address the challenges in our economy. The Reserve Bank made it clear that somewhere between half and three-quarters of the inflation in our economy comes from the supply side. A lot of that is global, but a lot of it, as well, is the consequence of a wasted decade, where those opposite left neglected for too long too many of our economic challenges. Australians are now paying a very hefty price for the failure of those opposite to manage the economy well over the course of the last decade. We see that in the energy market, with a lack of investment in cleaner, cheaper, more reliable energy. We see that in the labour market, with a lack of investment in skills and training. We see it as well in the housing market, with not enough done over a decade to boost housing supply in our economy. They racked up $1 trillion in debt and still did almost nothing about housing supply in our economy. ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[5]","N/A","N/A","N/A"
"0","1","0","0","1","0","118","Honourable members","N/A","N/A","N/A","N/A","N/A","interjecting—  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[8]","N/A","N/A","N/A"
"0","1","0","0","1","0","119","The SPEAKER","53517","N/A","N/A","N/A","N/A","Order! There is far too much noise in the chamber. The member for Moreton is warned. When someone rises on a point of order, the House must come to order immediately. I'll hear from the Manager of Opposition Business.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[9]","N/A","N/A","N/A"
"0","1","0","0","1","0","120","Mr Fletcher","L6B","N/A","N/A","N/A","N/A","On relevance: the question went to the challenges affecting Australia. It wasn't an invitation—  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[10]","N/A","N/A","N/A"
"0","1","0","0","1","0","121","Mr O'Connor","00AN3","N/A","N/A","N/A","N/A","interjecting—  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/a[2]/p","N/A","N/A","N/A"
"0","1","0","0","1","0","122","The SPE","53517","N/A","N/A","N/A","N/A","AKER: The Minister for Skills and Training is warned.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[11]","N/A","N/A","N/A"
"0","1","0","0","1","0","123","Mr Fletcher","L6B","N/A","N/A","N/A","N/A","for the Treasurer to run through his normal fictitious list of excuses.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[12]","N/A","N/A","N/A"
"0","1","0","0","1","0","124","The SPEAKER","53517","N/A","N/A","N/A","N/A","I'm going to ask the Treasurer to return to the question.  ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[13]","N/A","N/A","N/A"
"0","1","0","0","1","0","125","Dr CHALMERS","37998","N/A","N/A","N/A","N/A","No worries, Mr Speaker. Just like we've got a plan to fix the broken energy market and skills shortages, we've also got a plan to help address the housing affordability and supply challenges in our economy. We said we would tackle these challenges, and we will, because we know it's part of the broader inflation challenge in our economy.  The Housing Australia Future Fund, which will build more social and affordable homes under the oversight of the housing minister, will be a really important thing for us to do as a country. The new National Housing Accord, an agreement with state and territory governments, local governments, the building industry and the super sector, will also build a substantial number of new homes. ","Housing","QUESTIONS WITHOUT NOTICE","/hansard/chamber.xscript/debate[6]/subdebate.1[2]/answer/talk.text/body/p[14]","N/A","N/A","N/A"
