"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","396","1","N/A","N/A","N/A","N/A","N/A","N/A","4.Preamble.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[227]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","397","1","N/A","N/A","N/A","N/A","N/A","N/A","5.Title.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[228]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","398","1","N/A","N/A","N/A","N/A","N/A","N/A","And in reconsidering the bill the same order shall be followed:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[229]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","399","1","N/A","N/A","N/A","N/A","N/A","N/A","Provided that—","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[230]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","400","1","N/A","N/A","N/A","N/A","N/A","N/A","( a )in considering an Appropriation or Supply Bill, any schedule expressing the services for which the appropriation is to be made shall be considered before the clauses and, unless the House otherwise orders, that schedule shall be considered by proposed expenditures in the order in which they are shown, and","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[231]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","401","1","N/A","N/A","N/A","N/A","N/A","N/A","( b )in considering a bill to impose taxation, any schedule shall be considered before the clauses.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[232]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","402","1","N/A","N/A","N/A","N/A","N/A","N/A","Admissible amendments","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[233]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","403","1","N/A","N/A","N/A","N/A","N/A","N/A","227. Any amendment may be moved to any part of the bill, provided it is within the title or relevant to the subject matter of the bill, and is otherwise in conformity with the standing orders of the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[234]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","404","1","N/A","N/A","N/A","N/A","N/A","N/A","Relevancy of discussion","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[235]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","405","1","N/A","N/A","N/A","N/A","N/A","N/A","228. The discussion shall be confined to the clause or amendment before the House or the Main Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[236]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","406","1","N/A","N/A","N/A","N/A","N/A","N/A","Clause put as amended","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[237]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","407","1","N/A","N/A","N/A","N/A","N/A","N/A","229. If a clause is amended, a further question shall be proposed, 'That the clause, as amended, be agreed to'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[238]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","408","1","N/A","N/A","N/A","N/A","N/A","N/A","Clause may be postponed","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[239]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","409","1","N/A","N/A","N/A","N/A","N/A","N/A","230. A clause, or a clause which has been amended, may be postponed.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[240]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","410","1","N/A","N/A","N/A","N/A","N/A","N/A","Amendment of title","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[241]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","411","1","N/A","N/A","N/A","N/A","N/A","N/A","231. If any amendment has been made in the bill, necessitating an amendment of the title, the title shall be amended, and a question proposed, 'That the title, as amended, be the title of the bill', and the amendment of the title shall be specially reported to the House if the bill has been considered in the Main Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[242]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","412","1","N/A","N/A","N/A","N/A","N/A","N/A","Motions need not be seconded","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[243]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","413","1","N/A","N/A","N/A","N/A","N/A","N/A","232. Notwithstanding the provisions of standing orders 172 and 174, a motion moved during consideration in detail need not be seconded.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[244]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","414","1","N/A","N/A","N/A","N/A","N/A","N/A","Amendment inadmissible if contrary to previous decision","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[245]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","415","1","N/A","N/A","N/A","N/A","N/A","N/A","233. No amendment or new clause or schedule shall be at any time moved which is substantially the same as one already negatived by the House or the Main Committee, or which is inconsistent with one that has been agreed to already by the House or the Main Committee, unless a reconsideration of the bill has intervened.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[246]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","416","1","N/A","N/A","N/A","N/A","N/A","N/A","Report from Main Committee and adoption","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[247]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","417","1","N/A","N/A","N/A","N/A","N/A","N/A","Bill ordered to be reported—Bill reported","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[248]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","418","1","N/A","N/A","N/A","N/A","N/A","N/A","234. If a bill is being dealt with in the Main Committee, when it has been fully considered, the question shall be put forthwith and determined without amendment or debate, 'That this bill (or this bill as amended) be reported to the House', which being agreed to, the Chair shall report the bill at a time when other business is not before the House and shall present a copy of the bill certified by the Clerk of the Committee together with schedules of any amendments made by the Committee and any questions which the Committee was unable to resolve.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[249]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","419","1","N/A","N/A","N/A","N/A","N/A","N/A","Time for considering report","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[250]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","420","1","N/A","N/A","N/A","N/A","N/A","N/A","235. If a bill is reported with amendments or with questions which the Main Committee had been unable to resolve, a future time shall be appointed for taking the report into consideration and the schedules of amendments or unresolved questions shall in the meantime be printed: Provided that, if copies of the schedules have been circulated among Members, the report may be considered forthwith.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[251]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","421","1","N/A","N/A","N/A","N/A","N/A","N/A","Questions to be put","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[252]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","422","1","N/A","N/A","N/A","N/A","N/A","N/A","236. On consideration of a report from the Main Committee on a bill with amendments or unresolved questions, separate questions shall be proposed, on motion being made, on each of the unresolved questions which shall be open to debate or amendment. A single question shall then be proposed, if necessary, 'That the amendments made by the Main Committee be agreed to', no debate or amendment to this question being allowed. No new amendments may be moved except as necessary as a consequence of the resolution by the House of any question on which the Committee had reported it could not agree. Finally the question 'That the bill (or the bill as amended) be agreed to' shall be proposed, no debate or amendment being allowed.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[253]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","423","1","N/A","N/A","N/A","N/A","N/A","N/A","Bill reported without amendment or unresolved questions","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[254]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","424","1","N/A","N/A","N/A","N/A","N/A","N/A","236A. If a bill is reported from the Main Committee without amendment or unresolved questions the question shall be proposed, at once or at a time to be appointed, 'That the bill be agreed to', no debate or amendment being allowed.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[255]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","425","1","N/A","N/A","N/A","N/A","N/A","N/A","Reconsideration","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[256]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","426","1","N/A","N/A","N/A","N/A","N/A","N/A","Reconsideration","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[257]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","427","1","N/A","N/A","N/A","N/A","N/A","N/A","236B. At any time before the moving of the third reading a bill, on motion without notice by any Member, may be reconsidered in detail, in whole or in part, by the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[258]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","428","1","N/A","N/A","N/A","N/A","N/A","N/A","Third reading, passing, etc.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[259]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","429","1","N/A","N/A","N/A","N/A","N/A","N/A","Day fixed for third reading","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[260]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","430","1","N/A","N/A","N/A","N/A","N/A","N/A","237. When a bill has been finally agreed to, the Speaker shall notify the House and a future day shall be fixed, on motion, for the third reading.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[261]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","431","1","N/A","N/A","N/A","N/A","N/A","N/A","Question for third reading","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[262]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","432","1","N/A","N/A","N/A","N/A","N/A","N/A","238. On the order of the day being read for the third reading of a bill, on motion being made, the question shall be proposed 'That this bill be now read a third time'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[263]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","433","1","N/A","N/A","N/A","N/A","N/A","N/A","Amendment to third reading","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[264]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","434","1","N/A","N/A","N/A","N/A","N/A","N/A","239. The only amendment which may be moved to such question is by omitting 'now' and adding 'this day 6 months', which, if carried, shall finally dispose of the bill.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[265]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","435","1","N/A","N/A","N/A","N/A","N/A","N/A","Bill passed","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[266]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","436","1","N/A","N/A","N/A","N/A","N/A","N/A","240. After the third reading no further question shall be put, and the bill shall have passed the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[267]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","437","1","N/A","N/A","N/A","N/A","N/A","N/A","Verbal or formal amendments","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[268]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","438","1","N/A","N/A","N/A","N/A","N/A","N/A","241. Amendments of a verbal or formal nature may be made, and clerical or typographical errors may be corrected, in any part of the bill by the Clerk acting with the authority of the Deputy Speaker.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[269]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","439","1","N/A","N/A","N/A","N/A","N/A","N/A","Certificate of bill having passed","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[270]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","440","1","N/A","N/A","N/A","N/A","N/A","N/A","242. When a bill originated in the House has been passed, the Clerk shall certify at the top of the first page 'This bill originated in the House of Representatives; and, having this day passed, is now ready for presentation to the Senate for its concurrence'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[271]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","441","1","N/A","N/A","N/A","N/A","N/A","N/A","(7)Standing order 244 (amendments by Senate):","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[272]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","442","1","N/A","N/A","N/A","N/A","N/A","N/A","Omit 'in committee of the whole'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[273]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","443","1","N/A","N/A","N/A","N/A","N/A","N/A","(8)Standing order 245 (how disposed of):","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[274]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","444","1","N/A","N/A","N/A","N/A","N/A","N/A","Omit 'On report from the committee the' and substitute 'The'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[275]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","445","1","N/A","N/A","N/A","N/A","N/A","N/A","(9)Standing order 256 (Senate amendments to House amendments):","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[276]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","446","1","N/A","N/A","N/A","N/A","N/A","N/A","Omit 'in committee of the whole'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[277]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","447","1","N/A","N/A","N/A","N/A","N/A","N/A","(10)Standing order 257 (Disagreement—further proceedings):","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[278]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","448","1","N/A","N/A","N/A","N/A","N/A","N/A","Omit 'on report from the committee,'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[279]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","449","1","N/A","N/A","N/A","N/A","N/A","N/A","(11)Standing order 262 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[280]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","450","1","N/A","N/A","N/A","N/A","N/A","N/A","Message from Senate requesting amendments","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[281]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","451","1","N/A","N/A","N/A","N/A","N/A","N/A","262. Whenever the Senate returns to the House any bill which the Senate may not amend, requesting, by message, the omission or amendment of any items or provisions therein, the House shall thereupon, or at a later time to be fixed, consider the requested amendments, and the subsequent proceedings shall be as follows:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[282]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","452","1","N/A","N/A","N/A","N/A","N/A","N/A","( a )The House may make any of such omissions or amendments, with or without modifications.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[283]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","453","1","N/A","N/A","N/A","N/A","N/A","N/A","( b )The omissions or amendments (if any) as agreed to by the House shall be made by the Clerk in the bill, which shall be returned to the Senate with a message, stating the manner in which the omissions or amendments requested by the Senate have been dealt with by the House, and desiring the concurrence of the Senate in the bill.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[284]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","454","1","N/A","N/A","N/A","N/A","N/A","N/A","(12)Omit standing orders 270 to 290 (chapter XVII) and substitute the following standing orders:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[285]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","455","1","N/A","N/A","N/A","N/A","N/A","N/A","MAIN COMMITTEE","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[286]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","456","1","N/A","N/A","N/A","N/A","N/A","N/A","Appointment of Main Committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[287]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","457","1","N/A","N/A","N/A","N/A","N/A","N/A","270. A Main Committee is established to which:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[288]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","458","1","N/A","N/A","N/A","N/A","N/A","N/A","(a)bills may be referred for consideration; and","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[289]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","459","1","N/A","N/A","N/A","N/A","N/A","N/A","(b)orders of the day for the resumption of debate on motions moved in connection with committee and delegation reports may be referred for debate.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[290]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","460","1","N/A","N/A","N/A","N/A","N/A","N/A","All proceedings on such bills as are referred to it, from the calling on of a bill and the moving of a motion 'That this bill be now read a second time' to the completion of consideration in detail, shall be conducted in the Main Committee:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[291]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","461","1","N/A","N/A","N/A","N/A","N/A","N/A","Provided that a bill may be returned to the House for consideration at any time during its consideration in the Main Committee by agreement to a motion which may be moved without notice by any Member 'That further proceedings on this bill be conducted in the House' which motion shall be determined without amendment or debate. If the Committee is unable to resolve this question the bill shall be returned to the House for further consideration. The House shall continue consideration at the point which had been reached in the Committee and shall resolve any other matters which the Committee reports in relation to the bill.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[292]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","462","1","N/A","N/A","N/A","N/A","N/A","N/A","Membership of Committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[293]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","463","1","N/A","N/A","N/A","N/A","N/A","N/A","271. All Members shall be members of the Main Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[294]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","464","1","N/A","N/A","N/A","N/A","N/A","N/A","Quorum of Committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[295]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","465","1","N/A","N/A","N/A","N/A","N/A","N/A","272. The quorum of the Main Committee shall be 3 Members comprising the occupant of the Chair and one government Member and one non-government Member.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[296]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","466","1","N/A","N/A","N/A","N/A","N/A","N/A","Deputy Speaker fixes meeting times, takes Chair","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[297]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","467","1","N/A","N/A","N/A","N/A","N/A","N/A","273. Subject to standing order 274, the Deputy Speaker shall fix the meeting times of the Main Committee which shall be notified to all Members and shall take the Chair of the Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[298]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","468","1","N/A","N/A","N/A","N/A","N/A","N/A","Sittings and adjournment","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[299]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","469","1","N/A","N/A","N/A","N/A","N/A","N/A","274. The Main Committee may meet at any time during a sitting of the House and the following provisions shall apply:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[300]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","470","1","N/A","N/A","N/A","N/A","N/A","N/A","( a )the Committee need not adjourn between items of business;","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[301]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","471","1","N/A","N/A","N/A","N/A","N/A","N/A","( b )proceedings in the Committee shall be suspended by the Chair to enable Members to attend any division in the House;","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[302]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","472","1","N/A","N/A","N/A","N/A","N/A","N/A","( c )a sitting of the Committee may be adjourned on motion moved by any Member without notice;","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[303]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","473","1","N/A","N/A","N/A","N/A","N/A","N/A","( d )upon the adjournment of the House the Chair shall interrupt the business before the Committee and forthwith adjourn the Committee; and","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[304]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","474","1","N/A","N/A","N/A","N/A","N/A","N/A","( e )the Committee shall stand adjourned upon completion of consideration of all bills referred to it by the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[305]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","475","1","N/A","N/A","N/A","N/A","N/A","N/A","Committee to consider only matters referred","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[306]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","476","1","N/A","N/A","N/A","N/A","N/A","N/A","275. The Main Committee shall consider only such matters as have been referred to it by the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[307]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","477","1","N/A","N/A","N/A","N/A","N/A","N/A","How questions decided—Division not possible","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[308]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","478","1","N/A","N/A","N/A","N/A","N/A","N/A","276. Every question in the Committee shall be decided on the voices and if any Member dissents from the result announced by the Chair, the question shall be recorded in the minutes as unresolved and included in a schedule attached to the report of the Committee to the House on the bill.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[309]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","479","1","N/A","N/A","N/A","N/A","N/A","N/A","Committee may continue regardless of unresolved questions","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[310]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","480","1","N/A","N/A","N/A","N/A","N/A","N/A","277. The Main Committee may continue proceedings on a bill regardless of unresolved questions unless agreement to an unresolved question is necessary to enable further questions to be considered in which case the Committee shall return the bill to the House for further consideration.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[311]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","481","1","N/A","N/A","N/A","N/A","N/A","N/A","Contradictory motions","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[312]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","482","1","N/A","N/A","N/A","N/A","N/A","N/A","278. A motion contradictory of a previous decision of the Main Committee in relation to the same bill shall not be entertained.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[313]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","483","1","N/A","N/A","N/A","N/A","N/A","N/A","Minutes to be recorded by Clerk of Committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[314]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","484","1","N/A","N/A","N/A","N/A","N/A","N/A","279. All proceedings of the Main Committee shall be recorded by the Clerk of the Committee and such records shall constitute the Minutes of Proceedings of the Committee and shall form part of the Votes and Proceedings of the House for that sitting.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[315]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","485","1","N/A","N/A","N/A","N/A","N/A","N/A","Rules for proceedings and order in debate","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[316]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","486","1","N/A","N/A","N/A","N/A","N/A","N/A","280. Except as provided by these standing orders, the same rules relating to the proceedings on bills and for regulating the conduct of business shall be observed in the Main Committee as in the House itself, the Chair being invested with the same authority as the Speaker for the preservation of order; but disorder in the Committee may be censured by the House only on receiving a report.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[317]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","487","1","N/A","N/A","N/A","N/A","N/A","N/A","Chair to suspend sitting when disorder arises","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[318]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","488","1","N/A","N/A","N/A","N/A","N/A","N/A","282. If any sudden disorder arises in the Main Committee the Chair may, or on motion without notice by any Member shall, forthwith suspend the sitting and shall report the disorder to the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[319]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","489","1","N/A","N/A","N/A","N/A","N/A","N/A","Chair to suspend proceedings when quorum not present","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[320]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","490","1","N/A","N/A","N/A","N/A","N/A","N/A","285. If at any time the Chair takes note that a quorum is not present he or she shall immediately suspend proceedings until a stated time or adjourn the Committee to the day of the next sitting of the House.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[321]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","491","1","N/A","N/A","N/A","N/A","N/A","N/A","Resumption of proceedings after suspension or adjournment","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[322]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","492","1","N/A","N/A","N/A","N/A","N/A","N/A","286. The Main Committee may resume proceedings at the point at which they were interrupted following any suspension or adjournment of the Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[323]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","493","1","N/A","N/A","N/A","N/A","N/A","N/A","(13)Standing order 294 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[324]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","494","1","N/A","N/A","N/A","N/A","N/A","N/A","Message announced by Speaker or Chair","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[325]","N/A","N/A","N/A"
