"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(a) Speech time limits (S.O. 91) shall not apply.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[29]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(b) Any amendment to be proposed to a bill shall be notified to the Clerk to the Committee in time for the amendment to be printed and circulated to members of the committee before the amendment is considered.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[30]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(c) The Chairman of the Committee shall have power to group related amendments together for the purpose of facilitating their consideration by the committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[31]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(d) Voting shall be taken by a show of hands; tellers shall not be appointed.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[32]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(e) If a Bill has been amended, the Clerk to the Committee shall prepare a schedule of the amendments made to the Bill to accompany the Bill, for report to the House by the Chairman of the Committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[33]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Time limits on report: (13) The following time limits shall operate for speeches during the report stage of a Bill returned from a legislation committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[34]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Each question before the Chair","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[35]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Minister or Member in charge . . . periods not specified","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[36]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Any other Member, two periods each not exceeding . . . 10 minutes.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[37]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Report from legislation committee, recommittal and adoption: (14) When a Bill is reported a future day shall be appointed for taking the report into consideration; on then being considered the report may be adopted or amendments to the Bill proposed.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[38]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(15) A Member wishing to propose an amendment to the Bill shall lodge notice of such amendment with the Clerk of the House prior to the consideration of the report; the Clerk shall circulate in the Chamber to all Members a copy of the proposed amendment.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[39]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(16) Upon completion of the consideration of any amendment, a motion may be moved forthwith That the Bill as reported (and as further amended), be agreed to.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[40]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","(17) On the report from the committee being considered or on the motion for the adoption of the report, the Bill may, on motion by any Member, be recommitted, either in whole or in part, to a committee of the whole or to the committee which previously considered it.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[41]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Third reading, passings et cetera: (18) Standing Order 237 be amended to read","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[42]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","237. When the report from the committee of the whole or a legislation committee is finally adopted, a future day shall be fixed, on motion, for the third reading.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[13]/proctext/para[43]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[1]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","The following papers were deemed to have been presented on 4 March 1981, pursuant to statute:","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[2]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Customs Tariff ActOrders","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[3]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Developing Country","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[4]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Nos. 8, 9 (1980).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[5]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Nos. 1, 2 (1981).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[6]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Forum Island CountryNo. 1 (1980).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[7]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Dairying Industry Stabilization Levy ActRegulationsStatutory Rules 1981, No. 25.","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[8]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Judiciary ActRule of CourtStatutory Rules 1981, No. 24.","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[9]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Seat of Government (Administration) Act","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[10]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Ordinances1981","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[11]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","No. 2Police (Amendment).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[12]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","No. 3Motor Traffic (Amendment).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[13]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Regulations1981","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[14]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","No. 4(Dentists Registration Ordinance).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[15]","N/A","N/A"
"0","0","0","0","0","0","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A","No. 5(Pharmacy Ordinance).","N/A","PAPERS","/html/body/hansard/chamber.xscript/debate[14]/proctext/para[16]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Milton","DI4","LA TROBE","ALP","N/A","439","asked the Minister for Communications, upon notice, on 3 December 1980:","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) When will work proceed on the three new UHF translator television stations being installed to improve television reception in the Dandenong Ranges in the Electoral Division of the La Trobe.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/question/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) Is there any substance to the claim made to me by a Channel 7 spokesman that his channel had not been consulted about the proposed installation prior to the draft planning proposal being issued: if so, will this affect the installation of the translators.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/question/para[2]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) Will householders incur any cost by (a) modifying their television sets and (b) installing a new antenna resulting from the installation of the translators; if so, what is the anticipated cost to each householder.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/question/para[3]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(4) Will any residents in the area still be unable to receive an acceptable signal when the translators are established; if so, approximately how many.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/question/para[4]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Sinclair","5E4","LA TROBE","NCP","N/A","439","—The answer to the honourable members question is as follows:","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) It may be helpful if I outline the present procedure for granting a television translator station licence. Briefly, it is as follows:","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","a draft planning proposal covering a particular area is prepared by a person or body interested in acquiring a licence or, under certain circumstances, by the Department of Communications;","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","I, as Minister for Communications, consider the document and the advice of my Department and may then circulate it for comment to relevant broadcasting industry bodies;","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","a final planning proposal is prepared, including comments received and responses from my Department where appropriate. On the basis of this proposal, I may then invite applications for a licence (or licences);","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[4]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","the applications are judged at a public inquiry by the Australian Broadcasting Tribunal, which may then grant a licence (or licences). In the case of a translator station, the Tribunal may consider the application without holding a public inquiry if there is only one applicant, and no submissions are received objecting to the grant of a licence.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[5]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","At this stage the draft planning proposal in respect of the Sherbrooke Shire has been circulated to industry bodies for comment, and responses have now been received by my Department for analysis. It should be pointed out that, having regard to my planning responsibilities under the Boadcasting and Television Act 1942, I could not properly proceed to invite applications for the licence concerned until this analysis of comments has been completed. It may well be, for example, that as a result of submissions received, the specifications applicable to the licences concerned and appearing in my notice inviting applications, may vary from those set out in the draft planning proposal. The analysis of comments is currently proceeding within my Department. However, at this time I am unable to indicate a likely date by which construction of the translators might commence.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[6]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) My Department has informed me that Channel 7, through the Federation of Commercial Television Stations, was officially invited to comment on this draft planning proposal.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[7]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","In addition representatives from all Melbourne television stations were invited to and did attend a preliminary field study conducted by my Department.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[8]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) (a) The modification of television receivers without UHF capability requires the installation of UHF to VHF down converters. A commercially available UHF settop converter retails at approximately $80. Certain types of receivers may require internal modifications and/or additions at varying cost levels to enable UHF reception.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[9]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(b) Good reception of UHF transmissions requires the installation of a UHF antenna. A cost of $80$90 could be expected to be incurred for the complete installation of a new antenna of this type. This figure could be reduced if the existing VHF antenna hardware is utilised. Costs for the UHF antenna only range from approximately $25$35. A diplexer unit which allows the use of VHF and UHF antennae with a common feedline retails at approximately $15.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[10]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(4) It is expected that several small pockets of population in the Dandenong ranges area will still be unable to receive adequate service following the establishment of the UHF translators. However, my Department is unable to precisely determine the number, extent and most appropriate method of improving coverage in such pockets until the proposed translators are established.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[11]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Of the estimated 20,000 persons residing in the service area of the proposed translators, on present indications it may be that 1,500 will still not receive an acceptable service.","N/A","Television Reception in Dandenong Ranges","/html/body/hansard/answers.to.questions/answer.to.qon[1]/answer/para[12]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Humphreys","FH4","GRIFFITH","ALP","N/A","440","asked the Treasurer, upon notice, on 3 December 1980:","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) Do Government guidelines into foreign investment in Australia state that Australian branches of overseas incorporated companies should disclose publicly the same information with respect to their Australian operations as is required of Australian companies.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/question/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) Has his attention been drawn to the report in the Brisbane Sunday Mail of 17 August 1980 on the subject of financial reporting in the aluminium industry.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/question/para[2]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) Did the company Queensland Alumina fail to disclose details of its cost of production and tax paid on what are described as its tolling operations; if so, what action does he propose to take.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/question/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Howard","ZD4","GRIFFITH","LP","N/A","440","—The answer to the honourable members question is as follows:","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) In his statement to the House of Representatives on 1 April 1976 concerning foreign investment in Australia, the then Treasurer stated that the Government believes that the Australian branches of overseas incorporated companies should disclose publicly the same information in respect of their Australian operations as is required from Australian public, listed public or private companies as the case may be.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","More recently, on 27 August 1980, the then Minister for Business and Consumer Affairs said in his second reading speech on the Companies Bill 1980 that he would be asking Commonwealth officers to take up with State officers the need to ensure that Australian branches of overseas incorporated companies disclose publicly as much information as Australian incorporated companies.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/answer/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) Yes.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/answer/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(3) Queensland Alumina Limited is an Australian incorporated company and not a branch of an overseas incorporated company and as such is obliged to submit accounts in accordance with the Companies Act and on the same basis as Australian owned companies.","N/A","Aluminium Industry: Financial Reporting","/html/body/hansard/answers.to.questions/answer.to.qon[2]/answer/para[4]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Humphreys","FH4","GRIFFITH","ALP","N/A","441","asked the Minister for Business and Consumer Affairs, upon notice, on 3 December 1980:","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) Is it a fact that Bankcard interest rates, which are quoted at 18 per cent per annum, are compounded at a daily rate with the result that the true rate of interest is 19.7 per cent per annum.","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/question/para[1]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) If so, what does the Trade Practices Act provide for practices such as that outlined in part (1).","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/question/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Moore","EI4","GRIFFITH","LP","N/A","441","—The answer to the honourable members question is as follows:","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(1) I am advised that Bankcard credit charge rates are not compounded daily that is, interest is not charged on interest.","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(2) In the circumstances, the Trade Practices Act has no application.","N/A","Bankcard Interest Rates","/html/body/hansard/answers.to.questions/answer.to.qon[3]/answer/para[2]","N/A","N/A"
"1","0","0","0","0","0","0","3","0","Mr Morris","HI4","SHORTLAND","ALP","N/A","441","asked the Minister for Transport, upon notice, on 4 December 1980:","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/question/talk.start/para","N/A","N/A"
"1","0","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","What additional information is he now able to provide to his answer to Question No. 5536 in the 31st Parliament (Hansard 20 August 1980, p. 573).","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/question/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","Mr Hunt","GH4","SHORTLAND","NCP","N/A","441","—The answer to the honourable members question is as follows:","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Additional information is set out in the attached tables:","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[1]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","REVIEWS STUDIES OR INQUIRIES IN PROGRESS (as at 31.12.80)","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[2]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Subject","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[3]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Initiated Progress: Expected completion date","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[4]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","National Travel Survey 1.8.77 To be published as a Report and an Occasional Paper. Both at final draft stage. Expected publication AprilMay 1981. Several Occasional Papers already published.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[5]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Overview of Australian Transport 19.10.76 First draft completed. Expected publication mid 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[6]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Major Airport Needs of Sydney Study 29.11.76 Commonwealth Committee Members Abstract Report released December 1979. Final Report dependent on negotiations with NSW Government.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[7]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Port Phillip Airport Needs (PPANS) Study 21.8.77 First Report not tabled. Second Report under consideration.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[8]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Cargo Centralisation Study 14.1.77 Expected completion mid 1982. At draft stage. Public draft to be available June 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[9]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Rural Products Study 30.11.77 Expected completion mid 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[10]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Report on 197378 Urban Public Transport Agreement 13.4.78 Expected completion April/May 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[11]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","General Aviation Study 2.11.78 Report under consideration.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[12]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Albury/Wodonga Bypass Joint Planning Committee 6.12.78 Expected completion December 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[13]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Perth/Darwin National Highway Route Oct. 1980 Expected completion July 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[14]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","(Halls Creek/Willeroo Section of Broom/Darwin Corridor Study)","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[15]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Extension of Cradle Mountain Road in Tasmania to the Murchison Highway","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[16]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","8.9.80 Expected completion 198182.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[17]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Review of National Highway Standards 30.5.79 Interim guidelines for National Highways Maintenance issued July 1980. Draft of proposed construction guidelines issued October 1980. Review of National Highway Design Standards well advanced. Expected completion December 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[18]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Tasmanian Freight Equalisation Scheme Studies 5.5.79 Expected completion early 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[19]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","1980 Review of Tasmanian Freight Equalisation Scheme 9.6.76 Expected completion March 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[20]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Road/Rail Transportation of Beef Cattle in Australia","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[21]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","23.9.79 Expected completion mid 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[22]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Independent Public Inquiry into Domestic Airfares 20.3.80 Expected completion February 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[23]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Committee on Revitalisation of Australian Shipping 28.5.80 Expected completion mid 1981.","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[24]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","REVIEWS STUDIES OR INQUIRIES COMPLETED (as at 31.12.80)","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[25]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Subject","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[26]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Initiated Tabled","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[27]","N/A","N/A"
"0","1","0","0","0","0","0","3","0","N/A","N/A","N/A","N/A","N/A","N/A","Sydney/Melbourne Rail Electrification (SME) Study 7.12.79 Not tabled Demand for Sea Travel to and from Tasmania 28.11.79 2.12.80 Trans Tasman Shipping Study 21.2.80 Released. To be tabled early 1981","N/A","Transport Inquiries","/html/body/hansard/answers.to.questions/answer.to.qon[4]/answer/para[28]","N/A","N/A"
